run,workload_type,timestamp_ns,runtime_ns,voluntary_ctxt_switches,nonvoluntary_ctxt_switches,minor_page_faults,major_page_faults,start_cpu,end_cpu,time_microseconds
1269,vfork,25578418216242,17208,0,0,0,0,-1,-1,17.21
1270,vfork,25578418233734,20339,0,0,0,0,-1,-1,20.34
1271,vfork,25578418254354,16121,0,0,0,0,-1,-1,16.12
1272,vfork,25578418270766,17485,0,0,0,0,-1,-1,17.48
1273,vfork,25578418288550,19542,0,0,0,0,-1,-1,19.54
1274,vfork,25578418308375,17046,0,0,0,0,-1,-1,17.05
1275,vfork,25578418325696,16614,0,0,0,0,-1,-1,16.61
1276,vfork,25578418342600,19969,0,0,0,0,-1,-1,19.97
1277,vfork,25578418362848,16929,0,0,0,0,-1,-1,16.93
1278,vfork,25578418380042,17433,0,0,0,0,-1,-1,17.43
1279,vfork,25578418397738,20666,0,0,0,0,-1,-1,20.67
1280,vfork,25578418418686,16575,0,0,0,0,-1,-1,16.57
1281,vfork,25578418435529,16453,0,0,0,0,-1,-1,16.45
1282,vfork,25578418452251,23402,0,0,0,0,-1,-1,23.40
1283,vfork,25578418475934,17405,0,0,0,0,-1,-1,17.41
1284,vfork,25578418493621,17027,0,0,0,0,-1,-1,17.03
1285,vfork,25578418510929,19787,0,0,0,0,-1,-1,19.79
1286,vfork,25578418530988,16617,0,0,0,0,-1,-1,16.62
1287,vfork,25578418547885,16952,0,0,0,0,-1,-1,16.95
1288,vfork,25578418565123,19780,0,0,0,0,-1,-1,19.78
1289,vfork,25578418585180,16108,0,0,0,0,-1,-1,16.11
1290,vfork,25578418601566,16584,0,0,0,0,-1,-1,16.58
1291,vfork,25578418618404,19616,0,0,0,0,-1,-1,19.62
1292,vfork,25578418638324,16172,0,0,0,0,-1,-1,16.17
1293,vfork,25578418654761,16486,0,0,0,0,-1,-1,16.49
1294,vfork,25578418671522,19084,0,0,0,0,-1,-1,19.08
1295,vfork,25578418690878,16556,0,0,0,0,-1,-1,16.56
1296,vfork,25578418713131,17657,0,0,0,0,-1,-1,17.66
1297,vfork,25578418731072,20005,0,0,0,0,-1,-1,20.00
1298,vfork,25578418751377,18410,0,0,0,0,-1,-1,18.41
1299,vfork,25578418770078,18111,0,0,0,0,-1,-1,18.11
1300,vfork,25578418788493,21387,0,0,0,0,-1,-1,21.39
1301,vfork,25578418810187,16330,0,0,0,0,-1,-1,16.33
1302,vfork,25578418826795,15957,0,0,0,0,-1,-1,15.96
1303,vfork,25578418843047,19028,0,0,0,0,-1,-1,19.03
1304,vfork,25578418862343,17218,0,0,0,0,-1,-1,17.22
1305,vfork,25578418879832,17344,0,0,0,0,-1,-1,17.34
1306,vfork,25578418897449,20346,0,0,0,0,-1,-1,20.35
1307,vfork,25578418918296,17384,0,0,0,0,-1,-1,17.38
1308,vfork,25578418935958,16326,0,0,0,0,-1,-1,16.33
1309,vfork,25578418952536,19537,0,0,0,0,-1,-1,19.54
1310,vfork,25578418972359,19748,0,0,0,0,-1,-1,19.75
1311,vfork,25578418992359,135005,0,0,0,0,-1,-1,135.00
1312,vfork,25578419128144,22748,0,0,0,0,-1,-1,22.75
1313,vfork,25578419151395,19601,0,0,0,0,-1,-1,19.60
1314,vfork,25578419171298,18011,0,0,0,0,-1,-1,18.01
1315,vfork,25578419189927,19802,0,0,0,0,-1,-1,19.80
1316,vfork,25578419209998,19032,0,0,0,0,-1,-1,19.03
1317,vfork,25578419229374,18538,0,0,0,0,-1,-1,18.54
1318,vfork,25578419248175,18015,0,0,0,0,-1,-1,18.02
1319,vfork,25578419266502,17807,0,0,0,0,-1,-1,17.81
1320,vfork,25578419284658,18965,0,0,0,0,-1,-1,18.96
1321,vfork,25578419304014,17902,0,0,0,0,-1,-1,17.90
1322,vfork,25578419322198,18442,0,0,0,0,-1,-1,18.44
1323,vfork,25578419340921,18767,0,0,0,0,-1,-1,18.77
1324,vfork,25578419359964,17578,0,0,0,0,-1,-1,17.58
1325,vfork,25578419377809,17962,0,0,0,0,-1,-1,17.96
1326,vfork,25578419396047,17978,0,0,0,0,-1,-1,17.98
1327,vfork,25578419414299,17926,0,0,0,0,-1,-1,17.93
1328,vfork,25578419432588,18196,0,0,0,0,-1,-1,18.20
1329,vfork,25578419451066,18070,0,0,0,0,-1,-1,18.07
1330,vfork,25578419469412,17852,0,0,0,0,-1,-1,17.85
1331,vfork,25578419487531,18594,0,0,0,0,-1,-1,18.59
1332,vfork,25578419506395,17422,0,0,0,0,-1,-1,17.42
1333,vfork,25578419524218,18076,0,0,0,0,-1,-1,18.08
1334,vfork,25578419542571,17670,0,0,0,0,-1,-1,17.67
1335,vfork,25578419560520,17960,0,0,0,0,-1,-1,17.96
1336,vfork,25578419578758,18478,0,0,0,0,-1,-1,18.48
1337,vfork,25578419597509,17881,0,0,0,0,-1,-1,17.88
1338,vfork,25578419615665,18324,0,0,0,0,-1,-1,18.32
1339,vfork,25578419634252,17764,0,0,0,0,-1,-1,17.76
1340,vfork,25578419652296,17847,0,0,0,0,-1,-1,17.85
1341,vfork,25578419670480,18845,0,0,0,0,-1,-1,18.84
1342,vfork,25578419689599,18235,0,0,0,0,-1,-1,18.23
1343,vfork,25578419708199,28663,0,0,0,0,-1,-1,28.66
1344,vfork,25578419737333,18687,0,0,0,0,-1,-1,18.69
1345,vfork,25578419756281,18203,0,0,0,0,-1,-1,18.20
1346,vfork,25578419774760,17230,0,0,0,0,-1,-1,17.23
1347,vfork,25578419792260,17617,0,0,0,0,-1,-1,17.62
1348,vfork,25578419810149,18388,0,0,0,0,-1,-1,18.39
1349,vfork,25578419828788,18395,0,0,0,0,-1,-1,18.39
1350,vfork,25578419847452,16997,0,0,0,0,-1,-1,17.00
1351,vfork,25578419864767,17450,0,0,0,0,-1,-1,17.45
1352,vfork,25578419882594,17337,0,0,0,0,-1,-1,17.34
1353,vfork,25578419900186,17869,0,0,0,0,-1,-1,17.87
1354,vfork,25578419918319,16921,0,0,0,0,-1,-1,16.92
1355,vfork,25578419935655,18220,0,0,0,0,-1,-1,18.22
1356,vfork,25578419954185,18091,0,0,0,0,-1,-1,18.09
1357,vfork,25578419972557,18076,0,0,0,0,-1,-1,18.08
1358,vfork,25578419990914,21097,0,0,0,0,-1,-1,21.10
1359,vfork,25578420012422,20518,0,0,0,0,-1,-1,20.52
1360,vfork,25578420033216,20719,0,0,0,0,-1,-1,20.72
1361,vfork,25578420054194,18480,0,0,0,0,-1,-1,18.48
1362,vfork,25578420072952,17166,0,0,0,0,-1,-1,17.17
1363,vfork,25578420090389,18043,0,0,0,0,-1,-1,18.04
1364,vfork,25578420108716,17919,0,0,0,0,-1,-1,17.92
1365,vfork,25578420126915,17027,0,0,0,0,-1,-1,17.03
1366,vfork,25578420144225,18019,0,0,0,0,-1,-1,18.02
1367,vfork,25578420162519,17259,0,0,0,0,-1,-1,17.26
1368,vfork,25578420180041,17328,0,0,0,0,-1,-1,17.33
1369,vfork,25578420197650,17542,0,0,0,0,-1,-1,17.54
1370,vfork,25578420215464,19511,0,0,0,0,-1,-1,19.51
1371,vfork,25578420235267,16589,0,0,0,0,-1,-1,16.59
1372,vfork,25578420252130,17819,0,0,0,0,-1,-1,17.82
1373,vfork,25578420270203,20552,0,0,0,0,-1,-1,20.55
1374,vfork,25578420297775,19324,0,0,0,0,-1,-1,19.32
1375,vfork,25578420317379,17216,0,0,0,0,-1,-1,17.22
1376,vfork,25578420334870,21574,0,0,0,0,-1,-1,21.57
1377,vfork,25578420356835,17522,0,0,0,0,-1,-1,17.52
1378,vfork,25578420374744,16800,0,0,0,0,-1,-1,16.80
1379,vfork,25578420391839,22219,0,0,0,0,-1,-1,22.22
1380,vfork,25578420414332,17676,0,0,0,0,-1,-1,17.68
1381,vfork,25578420432292,16593,0,0,0,0,-1,-1,16.59
1382,vfork,25578420449251,20532,0,0,0,0,-1,-1,20.53
1383,vfork,25578420470056,16152,0,0,0,0,-1,-1,16.15
1384,vfork,25578420486507,16550,0,0,0,0,-1,-1,16.55
1385,vfork,25578420503326,19491,0,0,0,0,-1,-1,19.49
1386,vfork,25578420523095,16200,0,0,0,0,-1,-1,16.20
1387,vfork,25578420539561,16288,0,0,0,0,-1,-1,16.29
1388,vfork,25578420556120,19337,0,0,0,0,-1,-1,19.34
1389,vfork,25578420575711,17068,0,0,0,0,-1,-1,17.07
1390,vfork,25578420593060,17161,0,0,0,0,-1,-1,17.16
1391,vfork,25578420610501,19603,0,0,0,0,-1,-1,19.60
1392,vfork,25578420630371,16798,0,0,0,0,-1,-1,16.80
1393,vfork,25578420647435,16832,0,0,0,0,-1,-1,16.83
1394,vfork,25578420664546,18895,0,0,0,0,-1,-1,18.89
1395,vfork,25578420683704,16760,0,0,0,0,-1,-1,16.76
1396,vfork,25578420700731,16314,0,0,0,0,-1,-1,16.31
1397,vfork,25578420717319,20110,0,0,0,0,-1,-1,20.11
1398,vfork,25578420737728,17434,0,0,0,0,-1,-1,17.43
1399,vfork,25578420755433,16799,0,0,0,0,-1,-1,16.80
1400,vfork,25578420772495,19860,0,0,0,0,-1,-1,19.86
1401,vfork,25578420792609,16416,0,0,0,0,-1,-1,16.42
1402,vfork,25578420809307,16999,0,0,0,0,-1,-1,17.00
1403,vfork,25578420826604,20335,0,0,0,0,-1,-1,20.34
1404,vfork,25578420847221,16732,0,0,0,0,-1,-1,16.73
1405,vfork,25578420864219,16434,0,0,0,0,-1,-1,16.43
1406,vfork,25578420880928,20188,0,0,0,0,-1,-1,20.19
1407,vfork,25578420901407,16480,0,0,0,0,-1,-1,16.48
1408,vfork,25578420918157,16665,0,0,0,0,-1,-1,16.66
1409,vfork,25578420935090,20610,0,0,0,0,-1,-1,20.61
1410,vfork,25578420956098,16546,0,0,0,0,-1,-1,16.55
1411,vfork,25578420972911,16705,0,0,0,0,-1,-1,16.70
1412,vfork,25578420989897,22016,0,0,0,0,-1,-1,22.02
1413,vfork,25578421012227,17732,0,0,0,0,-1,-1,17.73
1414,vfork,25578421030223,17433,0,0,0,0,-1,-1,17.43
1415,vfork,25578421047918,20025,0,0,0,0,-1,-1,20.02
1416,vfork,25578421068223,16908,0,0,0,0,-1,-1,16.91
1417,vfork,25578421085415,16314,0,0,0,0,-1,-1,16.31
1418,vfork,25578421102008,20077,0,0,0,0,-1,-1,20.08
1419,vfork,25578421122363,17441,0,0,0,0,-1,-1,17.44
1420,vfork,25578421140081,16239,0,0,0,0,-1,-1,16.24
1421,vfork,25578421156600,20346,0,0,0,0,-1,-1,20.35
1422,vfork,25578421177213,16656,0,0,0,0,-1,-1,16.66
1423,vfork,25578421194149,16560,0,0,0,0,-1,-1,16.56
1424,vfork,25578421210974,20475,0,0,0,0,-1,-1,20.48
1425,vfork,25578421231846,16359,0,0,0,0,-1,-1,16.36
1426,vfork,25578421248475,16611,0,0,0,0,-1,-1,16.61
1427,vfork,25578421265486,19932,0,0,0,0,-1,-1,19.93
1428,vfork,25578421285684,18071,0,0,0,0,-1,-1,18.07
1429,vfork,25578421304042,16457,0,0,0,0,-1,-1,16.46
1430,vfork,25578421320770,20208,0,0,0,0,-1,-1,20.21
1431,vfork,25578421341341,16357,0,0,0,0,-1,-1,16.36
1432,vfork,25578421357952,17262,0,0,0,0,-1,-1,17.26
1433,vfork,25578421375487,19414,0,0,0,0,-1,-1,19.41
1434,vfork,25578421395174,16244,0,0,0,0,-1,-1,16.24
1435,vfork,25578421411686,17954,0,0,0,0,-1,-1,17.95
1436,vfork,25578421429913,20603,0,0,0,0,-1,-1,20.60
1437,vfork,25578421450923,16602,0,0,0,0,-1,-1,16.60
1438,vfork,25578421467795,17070,0,0,0,0,-1,-1,17.07
1439,vfork,25578421485142,19809,0,0,0,0,-1,-1,19.81
1440,vfork,25578421505229,16871,0,0,0,0,-1,-1,16.87
1441,vfork,25578421522377,16465,0,0,0,0,-1,-1,16.46
1442,vfork,25578421539093,20473,0,0,0,0,-1,-1,20.47
1443,vfork,25578421559848,18670,0,0,0,0,-1,-1,18.67
1444,vfork,25578421579055,17056,0,0,0,0,-1,-1,17.06
1445,vfork,25578421596374,21127,0,0,0,0,-1,-1,21.13
1446,vfork,25578421617826,17279,0,0,0,0,-1,-1,17.28
1447,vfork,25578421635361,17174,0,0,0,0,-1,-1,17.17
1448,vfork,25578421652804,19823,0,0,0,0,-1,-1,19.82
1449,vfork,25578421672901,16389,0,0,0,0,-1,-1,16.39
1450,vfork,25578421689557,20871,0,0,0,0,-1,-1,20.87
1451,vfork,25578421710715,20608,0,0,0,0,-1,-1,20.61
1452,vfork,25578421731609,16458,0,0,0,0,-1,-1,16.46
1453,vfork,25578421753700,17726,0,0,0,0,-1,-1,17.73
1454,vfork,25578421771711,20770,0,0,0,0,-1,-1,20.77
1455,vfork,25578421792765,18233,0,0,0,0,-1,-1,18.23
1456,vfork,25578421811369,17352,0,0,0,0,-1,-1,17.35
1457,vfork,25578421828988,19540,0,0,0,0,-1,-1,19.54
1458,vfork,25578421848793,20094,0,0,0,0,-1,-1,20.09
1459,vfork,25578421869174,16287,0,0,0,0,-1,-1,16.29
1460,vfork,25578421885822,19163,0,0,0,0,-1,-1,19.16
1461,vfork,25578421905374,16409,0,0,0,0,-1,-1,16.41
1462,vfork,25578421922059,16165,0,0,0,0,-1,-1,16.16
1463,vfork,25578421938496,19868,0,0,0,0,-1,-1,19.87
1464,vfork,25578421958837,17114,0,0,0,0,-1,-1,17.11
1465,vfork,25578421976248,16466,0,0,0,0,-1,-1,16.47
1466,vfork,25578421993003,24113,0,0,0,0,-1,-1,24.11
1467,vfork,25578422017404,16856,0,0,0,0,-1,-1,16.86
1468,vfork,25578422034535,16456,0,0,0,0,-1,-1,16.46
1469,vfork,25578422051265,20165,0,0,0,0,-1,-1,20.16
1470,vfork,25578422071715,16729,0,0,0,0,-1,-1,16.73
1471,vfork,25578422088828,18975,0,0,0,0,-1,-1,18.98
1472,vfork,25578422108084,20718,0,0,0,0,-1,-1,20.72
1473,vfork,25578422129076,16619,0,0,0,0,-1,-1,16.62
1474,vfork,25578422145947,16484,0,0,0,0,-1,-1,16.48
1475,vfork,25578422163077,21029,0,0,0,0,-1,-1,21.03
1476,vfork,25578422184565,16580,0,0,0,0,-1,-1,16.58
1477,vfork,25578422201402,17411,0,0,0,0,-1,-1,17.41
1478,vfork,25578422219106,19180,0,0,0,0,-1,-1,19.18
1479,vfork,25578422238643,16288,0,0,0,0,-1,-1,16.29
1480,vfork,25578422255215,16981,0,0,0,0,-1,-1,16.98
1481,vfork,25578422272472,19995,0,0,0,0,-1,-1,20.00
1482,vfork,25578422292807,16502,0,0,0,0,-1,-1,16.50
1483,vfork,25578422309582,16671,0,0,0,0,-1,-1,16.67
1484,vfork,25578422326528,19160,0,0,0,0,-1,-1,19.16
1485,vfork,25578422346054,16197,0,0,0,0,-1,-1,16.20
1486,vfork,25578422362514,19516,0,0,0,0,-1,-1,19.52
1487,vfork,25578422382333,20540,0,0,0,0,-1,-1,20.54
1488,vfork,25578422403149,18158,0,0,0,0,-1,-1,18.16
1489,vfork,25578422421596,16405,0,0,0,0,-1,-1,16.41
1490,vfork,25578422438397,19151,0,0,0,0,-1,-1,19.15
1491,vfork,25578422457838,16391,0,0,0,0,-1,-1,16.39
1492,vfork,25578422474609,16453,0,0,0,0,-1,-1,16.45
1493,vfork,25578422491326,19237,0,0,0,0,-1,-1,19.24
1494,vfork,25578422510822,16200,0,0,0,0,-1,-1,16.20
1495,vfork,25578422527288,17176,0,0,0,0,-1,-1,17.18
1496,vfork,25578422544736,23705,0,0,0,0,-1,-1,23.70
1497,vfork,25578422568706,16641,0,0,0,0,-1,-1,16.64
1498,vfork,25578422585625,17934,0,0,0,0,-1,-1,17.93
1499,vfork,25578422603828,19774,0,0,0,0,-1,-1,19.77
1500,vfork,25578422623880,16315,0,0,0,0,-1,-1,16.32
1501,vfork,25578422640479,16152,0,0,0,0,-1,-1,16.15
1502,vfork,25578422656916,18849,0,0,0,0,-1,-1,18.85
1503,vfork,25578422676046,16069,0,0,0,0,-1,-1,16.07
1504,vfork,25578422692417,16653,0,0,0,0,-1,-1,16.65
1505,vfork,25578422709348,19392,0,0,0,0,-1,-1,19.39
1506,vfork,25578422729006,16547,0,0,0,0,-1,-1,16.55
1507,vfork,25578422745829,18685,0,0,0,0,-1,-1,18.68
1508,vfork,25578422764776,21493,0,0,0,0,-1,-1,21.49
1509,vfork,25578422786549,15863,0,0,0,0,-1,-1,15.86
1510,vfork,25578422802801,16250,0,0,0,0,-1,-1,16.25
1511,vfork,25578422819372,29527,0,0,0,0,-1,-1,29.53
1512,vfork,25578422849180,16904,0,0,0,0,-1,-1,16.90
1513,vfork,25578422866350,16378,0,0,0,0,-1,-1,16.38
1514,vfork,25578422883112,23014,0,0,0,0,-1,-1,23.01
1515,vfork,25578422906406,16509,0,0,0,0,-1,-1,16.51
1516,vfork,25578422923398,16361,0,0,0,0,-1,-1,16.36
1517,vfork,25578422940592,19540,0,0,0,0,-1,-1,19.54
1518,vfork,25578422960406,16055,0,0,0,0,-1,-1,16.05
1519,vfork,25578422976735,17464,0,0,0,0,-1,-1,17.46
1520,vfork,25578422994458,25483,0,0,0,0,-1,-1,25.48
1521,vfork,25578423020193,16569,0,0,0,0,-1,-1,16.57
1522,vfork,25578423037034,16176,0,0,0,0,-1,-1,16.18
1523,vfork,25578423053486,21176,0,0,0,0,-1,-1,21.18
1524,vfork,25578423074952,17061,0,0,0,0,-1,-1,17.06
1525,vfork,25578423092293,16579,0,0,0,0,-1,-1,16.58
1526,vfork,25578423109152,19771,0,0,0,0,-1,-1,19.77
1527,vfork,25578423129197,16063,0,0,0,0,-1,-1,16.06
1528,vfork,25578423145536,16790,0,0,0,0,-1,-1,16.79
1529,vfork,25578423162592,19763,0,0,0,0,-1,-1,19.76
1530,vfork,25578423182632,15835,0,0,0,0,-1,-1,15.84
1531,vfork,25578423199028,16369,0,0,0,0,-1,-1,16.37
1532,vfork,25578423221191,20036,0,0,0,0,-1,-1,20.04
1533,vfork,25578423241526,16590,0,0,0,0,-1,-1,16.59
1534,vfork,25578423258388,21737,0,0,0,0,-1,-1,21.74
1535,vfork,25578423280683,20071,0,0,0,0,-1,-1,20.07
1536,vfork,25578423301045,17202,0,0,0,0,-1,-1,17.20
1537,vfork,25578423318535,16516,0,0,0,0,-1,-1,16.52
1538,vfork,25578423335342,23235,0,0,0,0,-1,-1,23.23
1539,vfork,25578423358834,17188,0,0,0,0,-1,-1,17.19
1540,vfork,25578423376285,17816,0,0,0,0,-1,-1,17.82
1541,vfork,25578423394397,42992,0,0,0,0,-1,-1,42.99
1542,vfork,25578423437655,19681,0,0,0,0,-1,-1,19.68
1543,vfork,25578423457613,16275,0,0,0,0,-1,-1,16.27
1544,vfork,25578423474161,20080,0,0,0,0,-1,-1,20.08
1545,vfork,25578423494528,16349,0,0,0,0,-1,-1,16.35
1546,vfork,25578423511158,16025,0,0,0,0,-1,-1,16.02
1547,vfork,25578423527460,19842,0,0,0,0,-1,-1,19.84
1548,vfork,25578423547568,16477,0,0,0,0,-1,-1,16.48
1549,vfork,25578423564318,16170,0,0,0,0,-1,-1,16.17
1550,vfork,25578423580764,20269,0,0,0,0,-1,-1,20.27
1551,vfork,25578423601303,16317,0,0,0,0,-1,-1,16.32
1552,vfork,25578423617894,16354,0,0,0,0,-1,-1,16.35
1553,vfork,25578423634508,19078,0,0,0,0,-1,-1,19.08
1554,vfork,25578423653860,16435,0,0,0,0,-1,-1,16.43
1555,vfork,25578423670565,16268,0,0,0,0,-1,-1,16.27
1556,vfork,25578423687107,19500,0,0,0,0,-1,-1,19.50
1557,vfork,25578423707028,16696,0,0,0,0,-1,-1,16.70
1558,vfork,25578423724109,16745,0,0,0,0,-1,-1,16.75
1559,vfork,25578423741140,19354,0,0,0,0,-1,-1,19.35
1560,vfork,25578423760756,16459,0,0,0,0,-1,-1,16.46
1561,vfork,25578423777586,17113,0,0,0,0,-1,-1,17.11
1562,vfork,25578423794979,18807,0,0,0,0,-1,-1,18.81
1563,vfork,25578423814208,16552,0,0,0,0,-1,-1,16.55
1564,vfork,25578423831025,16211,0,0,0,0,-1,-1,16.21
1565,vfork,25578423847538,20072,0,0,0,0,-1,-1,20.07
1566,vfork,25578423868218,16588,0,0,0,0,-1,-1,16.59
1567,vfork,25578423885086,16380,0,0,0,0,-1,-1,16.38
1568,vfork,25578423901729,19825,0,0,0,0,-1,-1,19.82
1569,vfork,25578423921820,16030,0,0,0,0,-1,-1,16.03
1570,vfork,25578423938235,24315,0,0,0,0,-1,-1,24.32
1571,vfork,25578423962937,21494,0,0,0,0,-1,-1,21.49
1572,vfork,25578423984713,19061,0,0,0,0,-1,-1,19.06
1573,vfork,25578424004038,17558,0,0,0,0,-1,-1,17.56
1574,vfork,25578424021848,19791,0,0,0,0,-1,-1,19.79
1575,vfork,25578424041917,16262,0,0,0,0,-1,-1,16.26
1576,vfork,25578424058455,17136,0,0,0,0,-1,-1,17.14
1577,vfork,25578424076196,20112,0,0,0,0,-1,-1,20.11
1578,vfork,25578424096594,16306,0,0,0,0,-1,-1,16.31
1579,vfork,25578424113292,16425,0,0,0,0,-1,-1,16.43
1580,vfork,25578424130003,19875,0,0,0,0,-1,-1,19.88
1581,vfork,25578424150150,16420,0,0,0,0,-1,-1,16.42
1582,vfork,25578424166843,16727,0,0,0,0,-1,-1,16.73
1583,vfork,25578424183842,19867,0,0,0,0,-1,-1,19.87
1584,vfork,25578424203981,17880,0,0,0,0,-1,-1,17.88
1585,vfork,25578424222119,16322,0,0,0,0,-1,-1,16.32
1586,vfork,25578424238702,18937,0,0,0,0,-1,-1,18.94
1587,vfork,25578424257906,17305,0,0,0,0,-1,-1,17.30
1588,vfork,25578424275479,16414,0,0,0,0,-1,-1,16.41
1589,vfork,25578424292181,19476,0,0,0,0,-1,-1,19.48
1590,vfork,25578424311924,15987,0,0,0,0,-1,-1,15.99
1591,vfork,25578424328196,16702,0,0,0,0,-1,-1,16.70
1592,vfork,25578424345175,20223,0,0,0,0,-1,-1,20.22
1593,vfork,25578424365675,16121,0,0,0,0,-1,-1,16.12
1594,vfork,25578424382094,16957,0,0,0,0,-1,-1,16.96
1595,vfork,25578424399317,20395,0,0,0,0,-1,-1,20.39
1596,vfork,25578424419989,16989,0,0,0,0,-1,-1,16.99
1597,vfork,25578424437242,16570,0,0,0,0,-1,-1,16.57
1598,vfork,25578424454082,23026,0,0,0,0,-1,-1,23.03
1599,vfork,25578424477389,17394,0,0,0,0,-1,-1,17.39
1600,vfork,25578424495059,16449,0,0,0,0,-1,-1,16.45
1601,vfork,25578424511783,20686,0,0,0,0,-1,-1,20.69
1602,vfork,25578424532864,46056,0,0,0,0,-1,-1,46.06
1603,vfork,25578424579204,16962,0,0,0,0,-1,-1,16.96
1604,vfork,25578424596445,20081,0,0,0,0,-1,-1,20.08
1605,vfork,25578424616819,15841,0,0,0,0,-1,-1,15.84
1606,vfork,25578424632939,16212,0,0,0,0,-1,-1,16.21
1607,vfork,25578424649439,19389,0,0,0,0,-1,-1,19.39
1608,vfork,25578424669210,17592,0,0,0,0,-1,-1,17.59
1609,vfork,25578424687069,16198,0,0,0,0,-1,-1,16.20
1610,vfork,25578424703552,18991,0,0,0,0,-1,-1,18.99
1611,vfork,25578424727452,16712,0,0,0,0,-1,-1,16.71
1612,vfork,25578424744467,16740,0,0,0,0,-1,-1,16.74
1613,vfork,25578424761468,22191,0,0,0,0,-1,-1,22.19
1614,vfork,25578424783937,17030,0,0,0,0,-1,-1,17.03
1615,vfork,25578424801242,15690,0,0,0,0,-1,-1,15.69
1616,vfork,25578424817211,19141,0,0,0,0,-1,-1,19.14
1617,vfork,25578424836633,15682,0,0,0,0,-1,-1,15.68
1618,vfork,25578424852604,16272,0,0,0,0,-1,-1,16.27
1619,vfork,25578424869139,20391,0,0,0,0,-1,-1,20.39
1620,vfork,25578424889814,16496,0,0,0,0,-1,-1,16.50
1621,vfork,25578424906595,16081,0,0,0,0,-1,-1,16.08
1622,vfork,25578424923296,20805,0,0,0,0,-1,-1,20.80
1623,vfork,25578424944373,16330,0,0,0,0,-1,-1,16.33
1624,vfork,25578424961082,16830,0,0,0,0,-1,-1,16.83
1625,vfork,25578424978177,19681,0,0,0,0,-1,-1,19.68
1626,vfork,25578424998137,24169,0,0,0,0,-1,-1,24.17
1627,vfork,25578425022585,16641,0,0,0,0,-1,-1,16.64
1628,vfork,25578425039493,20088,0,0,0,0,-1,-1,20.09
1629,vfork,25578425059878,15945,0,0,0,0,-1,-1,15.95
1630,vfork,25578425076114,16528,0,0,0,0,-1,-1,16.53
1631,vfork,25578425092909,19418,0,0,0,0,-1,-1,19.42
1632,vfork,25578425112586,16532,0,0,0,0,-1,-1,16.53
1633,vfork,25578425129397,16611,0,0,0,0,-1,-1,16.61
1634,vfork,25578425146302,19977,0,0,0,0,-1,-1,19.98
1635,vfork,25578425166549,18410,0,0,0,0,-1,-1,18.41
1636,vfork,25578425185257,16780,0,0,0,0,-1,-1,16.78
1637,vfork,25578425202313,20336,0,0,0,0,-1,-1,20.34
1638,vfork,25578425222993,16381,0,0,0,0,-1,-1,16.38
1639,vfork,25578425239669,16435,0,0,0,0,-1,-1,16.43
1640,vfork,25578425256371,20346,0,0,0,0,-1,-1,20.35
1641,vfork,25578425277076,16728,0,0,0,0,-1,-1,16.73
1642,vfork,25578425294159,16135,0,0,0,0,-1,-1,16.14
1643,vfork,25578425310598,19442,0,0,0,0,-1,-1,19.44
1644,vfork,25578425330315,16669,0,0,0,0,-1,-1,16.67
1645,vfork,25578425347251,17198,0,0,0,0,-1,-1,17.20
1646,vfork,25578425364711,19344,0,0,0,0,-1,-1,19.34
1647,vfork,25578425384322,16375,0,0,0,0,-1,-1,16.38
1648,vfork,25578425400969,16506,0,0,0,0,-1,-1,16.51
1649,vfork,25578425417769,19518,0,0,0,0,-1,-1,19.52
1650,vfork,25578425437541,16185,0,0,0,0,-1,-1,16.18
1651,vfork,25578425453999,16373,0,0,0,0,-1,-1,16.37
1652,vfork,25578425470736,19267,0,0,0,0,-1,-1,19.27
1653,vfork,25578425490276,16833,0,0,0,0,-1,-1,16.83
1654,vfork,25578425507387,22180,0,0,0,0,-1,-1,22.18
1655,vfork,25578425529840,20395,0,0,0,0,-1,-1,20.39
1656,vfork,25578425550508,17307,0,0,0,0,-1,-1,17.31
1657,vfork,25578425568091,16289,0,0,0,0,-1,-1,16.29
1658,vfork,25578425584661,20302,0,0,0,0,-1,-1,20.30
1659,vfork,25578425605238,16618,0,0,0,0,-1,-1,16.62
1660,vfork,25578425622125,16439,0,0,0,0,-1,-1,16.44
1661,vfork,25578425638834,19499,0,0,0,0,-1,-1,19.50
1662,vfork,25578425658611,16495,0,0,0,0,-1,-1,16.50
1663,vfork,25578425675367,16137,0,0,0,0,-1,-1,16.14
1664,vfork,25578425691775,19529,0,0,0,0,-1,-1,19.53
1665,vfork,25578425711585,16593,0,0,0,0,-1,-1,16.59
1666,vfork,25578425728446,16971,0,0,0,0,-1,-1,16.97
1667,vfork,25578425745695,19780,0,0,0,0,-1,-1,19.78
1668,vfork,25578425765753,16594,0,0,0,0,-1,-1,16.59
1669,vfork,25578425782627,15803,0,0,0,0,-1,-1,15.80
1670,vfork,25578425798721,19226,0,0,0,0,-1,-1,19.23
1671,vfork,25578425818222,16273,0,0,0,0,-1,-1,16.27
1672,vfork,25578425834760,16841,0,0,0,0,-1,-1,16.84
1673,vfork,25578425851878,19691,0,0,0,0,-1,-1,19.69
1674,vfork,25578425871966,16163,0,0,0,0,-1,-1,16.16
1675,vfork,25578425888520,16020,0,0,0,0,-1,-1,16.02
1676,vfork,25578425904815,19930,0,0,0,0,-1,-1,19.93
1677,vfork,25578425925367,16999,0,0,0,0,-1,-1,17.00
